symbol,timestamp,open,high,low,close,volume,trade_count,vwap
COST,2022-03-17 04:00:00+00:00,543.35,553.17,543.2,552.79,2208665.0,61344.0,549.987673
COST,2022-03-18 04:00:00+00:00,552.96,562.55,549.51,561.35,5013113.0,69655.0,558.355702
COST,2022-03-21 04:00:00+00:00,560.14,566.75,550.84,555.53,3492086.0,80110.0,556.906485
COST,2022-03-22 04:00:00+00:00,556.96,560.35,552.325,559.42,2154514.0,52298.0,558.073622
COST,2022-03-23 04:00:00+00:00,556.95,560.69,551.91,554.02,1797539.0,53510.0,554.815341
COST,2022-03-24 04:00:00+00:00,555.51,558.26,549.22,558.11,1898057.0,46818.0,556.145897
COST,2022-03-25 04:00:00+00:00,559.82,560.4299,550.225,555.71,2306765.0,58561.0,554.805623
COST,2022-03-28 04:00:00+00:00,556.74,565.26,553.5,565.21,2319544.0,57547.0,560.57771
COST,2022-03-29 04:00:00+00:00,568.0,571.22,564.53,569.98,2288089.0,59432.0,568.788082
COST,2022-03-30 04:00:00+00:00,570.95,578.25,568.5901,576.47,2365319.0,63400.0,575.545726
COST,2022-03-31 04:00:00+00:00,578.7,586.32,575.51,575.85,4049480.0,83031.0,579.051485
COST,2022-04-01 04:00:00+00:00,577.38,582.99,572.31,575.57,2191178.0,58613.0,576.377292
COST,2022-04-04 04:00:00+00:00,573.94,579.69,571.47,575.13,2482749.0,58022.0,574.950769
COST,2022-04-05 04:00:00+00:00,572.59,583.98,572.1,575.32,2043005.0,60387.0,577.306623
COST,2022-04-06 04:00:00+00:00,574.03,586.8,570.366,584.79,2678145.0,77210.0,581.580078
COST,2022-04-07 04:00:00+00:00,592.29,612.27,588.78,608.05,4804249.0,128990.0,603.049963
COST,2022-04-08 04:00:00+00:00,606.38,608.0,597.725,600.04,3268773.0,89418.0,602.109711
COST,2022-04-11 04:00:00+00:00,598.79,601.0,582.8,584.67,2821942.0,86319.0,588.779769
COST,2022-04-12 04:00:00+00:00,586.69,591.7343,578.76,581.36,2356331.0,71616.0,584.394327
COST,2022-04-13 04:00:00+00:00,582.47,593.49,582.47,591.09,2444052.0,63553.0,589.594735
COST,2022-04-14 04:00:00+00:00,591.78,596.28,587.05,590.39,2615839.0,62110.0,591.755706
COST,2022-04-18 04:00:00+00:00,585.38,592.11,579.6,582.12,2370603.0,62398.0,584.163344
COST,2022-04-19 04:00:00+00:00,583.35,594.83,582.0,594.3,2678813.0,58499.0,592.609283
COST,2022-04-20 04:00:00+00:00,599.15,605.28,597.305,603.53,2025583.0,66156.0,602.466312
COST,2022-04-21 04:00:00+00:00,607.28,609.18,591.15,591.74,2275220.0,73401.0,596.801699
COST,2022-04-22 04:00:00+00:00,590.35,591.9,571.05,571.7,3227995.0,90566.0,578.667029
COST,2022-04-25 04:00:00+00:00,570.31,570.33,553.53,568.21,3464373.0,96956.0,564.308998
COST,2022-04-26 04:00:00+00:00,565.25,568.34,553.31,553.76,2340102.0,73177.0,557.282023
COST,2022-04-27 04:00:00+00:00,556.19,563.62,552.85,554.08,2514037.0,74081.0,556.340817
COST,2022-04-28 04:00:00+00:00,555.47,564.8,545.8,562.0,2476889.0,72307.0,558.580159
COST,2022-04-29 04:00:00+00:00,560.93,561.575,529.7,531.72,3481984.0,93329.0,538.071159
COST,2022-05-02 04:00:00+00:00,532.23,539.195,518.265,528.95,3681715.0,103364.0,528.522836
COST,2022-05-03 04:00:00+00:00,530.0,534.27,523.7021,528.08,2746177.0,68368.0,528.523718
COST,2022-05-04 04:00:00+00:00,531.6,546.1391,522.81,544.43,2855850.0,76017.0,538.513283
COST,2022-05-05 04:00:00+00:00,541.57,542.34,512.17,517.32,4562219.0,115854.0,519.989553
COST,2022-05-06 04:00:00+00:00,514.4,516.4362,498.82,503.36,3968065.0,106385.0,505.272868
COST,2022-05-09 04:00:00+00:00,496.1,507.05,494.34,498.83,3660239.0,107494.0,499.914527
COST,2022-05-10 04:00:00+00:00,509.7,510.63,495.63,501.46,3164018.0,91596.0,501.815151
COST,2022-05-11 04:00:00+00:00,503.92,508.0,487.81,489.08,3175156.0,86265.0,493.467837
COST,2022-05-12 04:00:00+00:00,486.79,497.2558,479.7611,486.18,3068302.0,91963.0,486.848268
COST,2022-05-13 04:00:00+00:00,493.11,498.7942,489.6,497.27,2377924.0,69346.0,495.809148
COST,2022-05-16 04:00:00+00:00,496.14,497.675,489.62,494.53,1793889.0,57532.0,494.226808
COST,2022-05-17 04:00:00+00:00,489.16,493.56,480.23,490.47,2875499.0,84730.0,488.976233
COST,2022-05-18 04:00:00+00:00,460.0,463.8599,424.551,429.4,10084256.0,263036.0,436.372255
COST,2022-05-19 04:00:00+00:00,430.37,430.5253,418.72,422.93,6071929.0,148473.0,424.10327
COST,2022-05-20 04:00:00+00:00,428.8,428.85,406.5101,416.43,5706987.0,139610.0,415.364124
COST,2022-05-23 04:00:00+00:00,420.0,430.0,416.67,429.48,3948838.0,92424.0,424.62018
COST,2022-05-24 04:00:00+00:00,424.8,438.73,424.35,437.71,3837535.0,93644.0,433.609996
COST,2022-05-25 04:00:00+00:00,436.33,443.26,430.8252,440.11,3554953.0,90349.0,438.514746
COST,2022-05-26 04:00:00+00:00,449.1,468.045,447.51,464.99,6361668.0,151484.0,461.342444
COST,2022-05-27 04:00:00+00:00,456.8,474.88,455.12,470.76,6109969.0,135317.0,468.588003
COST,2022-05-31 04:00:00+00:00,470.76,470.8,458.03,466.22,5759349.0,79615.0,466.180911
COST,2022-06-01 04:00:00+00:00,469.38,470.5,456.695,456.99,2573472.0,71598.0,460.392656
COST,2022-06-02 04:00:00+00:00,460.9,491.13,457.88,487.61,5254134.0,116384.0,478.934744
COST,2022-06-03 04:00:00+00:00,485.03,488.15,475.59,476.25,2883606.0,75364.0,479.087901
COST,2022-06-06 04:00:00+00:00,480.5,481.0,468.91,472.47,2616038.0,58338.0,473.471027
COST,2022-06-07 04:00:00+00:00,459.91,473.73,459.59,471.78,2674284.0,63633.0,468.550482
COST,2022-06-08 04:00:00+00:00,471.78,474.4298,466.89,467.99,1937472.0,51269.0,469.465096
COST,2022-06-09 04:00:00+00:00,467.34,484.24,467.15,472.05,3384085.0,76679.0,476.417547
COST,2022-06-10 04:00:00+00:00,465.0,468.1889,457.76,463.31,2947359.0,76204.0,463.39207
COST,2022-06-13 04:00:00+00:00,450.0,458.635,448.9,452.25,3555593.0,87925.0,452.554609
COST,2022-06-14 04:00:00+00:00,452.25,458.76,450.28,454.8,2523927.0,61284.0,454.339686
COST,2022-06-15 04:00:00+00:00,458.5,464.36,451.39,458.79,2515449.0,63676.0,458.520023
COST,2022-06-16 04:00:00+00:00,450.31,457.77,447.97,451.76,3364863.0,73196.0,451.98536
COST,2022-06-17 04:00:00+00:00,451.05,455.6875,443.2,446.69,5062497.0,64262.0,448.391592
